Time,"Power_PdRR Gavà: C. del Progres, 54","Power_PdRR Sant Cugat del Vallès: Av. Via Augusta, 3",Power_PdRR Sant Joan Despi: C. TV3 - C. Jacint Verdaguer,Power_PdRR El Prat de Llobregat: Pl. Volateria (Mas Blau),Power_PdRR Pallejà: Rda. Santa Eulalia - C. Joan Maragall,"Power_PdRR Barberà del Vallés: C. Arquímedes, 8",Power_PdRR l'Hospitalet de Ll.: C. Salvador Espriu - Gran Via de les Corts Catalanes,Power_PdRL Sant Joan Despí: C. TV3 - C. Jacint Verdaguer,Power_PdRR Cornellà de Llobregat: Carrer de Baltasar Oriol i Mercer,Power_PdRR Badalona: C. Anna Tugas - Pg. Olof Palmer,Power_PdRL Pallejà: Rda. Santa Eulalia - C. Joan Maragall,Power_PdRL Badalona: C. Anna Tugas - Pg. Olof Palmer,Power_PdRR Montcada i Reixac: C. Tarragona - C. Pla de Matabous,Power_PdRL Cornellà de Llobregat: Carrer de Baltasar Oriol i Mercer,"Power_PdRL Gavà: C. del Progres, 54",Power_PdRL Montcada i Reixac: C. Tarragona - C. Pla de Matabous,Power_PdRL L'Hospitalet de Ll.: C. Salvador Espriu - Gran Via de les Corts Catalanes,"Power_PdRL Sant Cugat del Vallès: Av. Via Augusta, 3",Power_PdRL El Prat de Llobregat: Pl. Volateria (Mas Blau),"Power_PdRL Barberà del Vallés: C. Arquímedes, 8",Power_FLNR Sant Andreu da la Barca: Pg. Rafael de Casanova FGC
2019-02-11 07:00:00,0.0,17288.69,0.0,6935.79,0.0,1304.27,7194.6,0.0,5491.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 08:00:00,5723.88,18444.0,15899.39,10636.03,0.0,0.0,20556.0,0.0,10902.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 09:00:00,4989.2699999999995,5573.8,6601.18,2320.8,3310.37,0.0,2061.31,64.8,204.85,0.0,0.0,0.0,4107.8,0.0,0.0,672.0000000000001,0.0,0.0,0.0,0.0,0.0
2019-02-11 10:00:00,0.0,12400.650000000001,0.0,6391.87,0.0,24372.6,10411.73,1296.0,16423.77,0.0,0.0,0.0,0.0,0.0,0.0,1008.0000000000001,0.0,0.0,0.0,0.0,0.0
2019-02-11 11:00:00,0.0,25714.710000000003,0.0,9690.0,0.0,13662.98,0.0,1296.0,1964.58,0.0,0.0,0.0,0.0,0.0,0.0,1008.0000000000001,0.0,0.0,0.0,0.0,0.0
2019-02-11 12:00:00,13966.619999999999,0.0,0.0,1719.5,0.0,0.0,6955.200000000001,1296.0,2144.14,0.0,0.0,0.0,0.0,0.0,566.4,1008.0000000000001,0.0,0.0,0.0,0.0,0.0
2019-02-11 13:00:00,14734.92,7065.0,2790.0,13906.67,14002.170000000002,0.0,18086.84,1296.0,0.0,0.0,0.0,1947.0000000000002,7610.24,0.0,283.78999999999996,655.48,0.0,0.0,0.0,0.0,0.0
2019-02-11 14:00:00,5908.92,11437.710000000001,19615.46,0.0,0.0,0.0,5383.53,1296.0,1071.6,0.0,0.0,1353.5500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 15:00:00,11205.33,3415.96,4683.0,0.0,0.0,0.0,0.0,1296.0,16147.88,0.0,0.0,0.0,5108.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 16:00:00,0.0,16005.0,14729.15,21257.57,0.0,2718.0,5556.0,1296.0,1296.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 17:00:00,0.0,19112.28,7504.349999999999,8147.900000000001,0.0,15887.47,4454.0599999999995,475.56,0.0,0.0,0.0,0.0,8885.86,0.0,0.0,717.6,0.0,0.0,0.0,0.0,0.0
2019-02-11 18:00:00,10962.0,9693.51,6596.7300000000005,0.0,0.0,3606.8,14156.19,0.0,0.0,0.0,0.0,0.0,3131.31,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 19:00:00,24075.3,631.9599999999999,25118.37,17887.199999999997,21627.23,0.0,4558.12,0.0,0.0,0.0,820.8,0.0,5707.68,0.0,0.0,281.32,0.0,0.0,0.0,0.0,0.0
2019-02-11 20:00:00,24893.420000000002,8203.79,0.0,7411.879999999999,5796.839999999999,7209.7699999999995,5010.8099999999995,0.0,0.0,0.0,1296.0,0.0,5209.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 21:00:00,0.0,0.0,14250.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,1101.3700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 22:00:00,0.0,0.0,2465.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 01:00:00,0.0,7108.889999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 04:00:00,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 05:00:00,0.0,0.0,0.0,0.0,0.0,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 06:00:00,6010.36,0.0,0.0,3457.8,0.0,4916.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 07:00:00,1170.0,0.0,0.0,3054.3900000000003,0.0,5002.900000000001,6103.02,0.0,1404.47,0.0,0.0,0.0,0.0,0.0,1814.94,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 08:00:00,10533.9,5937.719999999999,1601.72,7701.43,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 09:00:00,3628.7999999999997,2067.63,0.0,0.0,0.0,0.0,9010.0,806.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.8,0.0,0.0,0.0,0.0,0.0
2019-02-12 10:00:00,14976.359999999999,0.0,17694.7,3261.6,1247.3999999999999,0.0,8773.66,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 11:00:00,0.0,8504.93,0.0,2539.82,14338.53,0.0,18055.309999999998,1512.0,3392.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,972.0,0.0
2019-02-12 12:00:00,0.0,0.0,18319.49,0.0,219.6,0.0,8099.780000000001,1512.0,7347.75,0.0,0.0,0.0,5902.26,0.0,0.0,828.0,0.0,0.0,0.0,1080.0,0.0
2019-02-12 13:00:00,14408.0,0.0,10990.300000000001,18221.14,0.0,5589.0,0.0,1411.62,22426.21,0.0,0.0,0.0,0.0,0.0,837.0,552.23,335.4,0.0,0.0,468.29999999999995,0.0
2019-02-12 14:00:00,17215.02,19531.59,0.0,1074.86,0.0,4721.67,0.0,0.0,21504.43,0.0,0.0,0.0,0.0,0.0,465.31,0.0,258.43,0.0,0.0,0.0,0.0
2019-02-12 15:00:00,13077.970000000001,10471.66,0.0,19493.11,0.0,2776.8,0.0,0.0,12960.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 16:00:00,9478.300000000001,12009.68,0.0,0.0,0.0,1924.18,7358.4,0.0,0.0,0.0,0.0,0.0,10709.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 17:00:00,6155.660000000001,0.0,0.0,13872.919999999998,3107.5099999999998,0.0,6476.79,0.0,11135.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 18:00:00,16366.67,17430.36,16327.94,5659.089999999999,24708.44,0.0,32285.52,0.0,28748.49,0.0,0.0,0.0,4230.6,0.0,920.9899999999999,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 19:00:00,28804.75,14087.880000000001,22184.4,6196.200000000001,0.0,1554.0,10.36,0.0,4360.46,0.0,0.0,0.0,775.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 20:00:00,32816.67,20367.920000000002,0.0,14248.49,8341.199999999999,2554.85,10206.0,0.0,17399.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 21:00:00,20222.719999999998,23518.48,0.0,465.85,6563.73,0.0,3795.6600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 22:00:00,0.0,11149.470000000001,0.0,0.0,0.0,0.0,0.0,0.0,9810.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 00:00:00,0.0,0.0,0.0,8514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 01:00:00,0.0,0.0,0.0,288.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 05:00:00,0.0,0.0,1581.6,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 06:00:00,4608.68,0.0,8723.97,14227.2,0.0,3782.1000000000004,1904.32,0.0,24308.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 07:00:00,1087.2,8156.77,0.0,6284.96,0.0,0.0,4702.349999999999,0.0,11621.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 08:00:00,4717.24,656.76,1898.13,4401.08,0.0,0.0,9801.83,0.0,11689.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 09:00:00,0.0,0.0,885.6,20774.969999999998,10696.05,0.0,15011.33,0.0,6711.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 10:00:00,0.0,0.0,4428.0,31248.0,7864.799999999999,0.0,7294.049999999999,0.0,2674.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 11:00:00,2105.32,0.0,8489.01,19734.28,4343.719999999999,0.0,0.0,0.0,7268.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 12:00:00,7193.45,1159.1999999999998,0.0,23116.530000000002,12612.599999999999,0.0,7506.25,0.0,1649.7700000000002,0.0,0.0,0.0,979.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 13:00:00,3422.85,2484.0,13714.240000000002,18517.02,9898.36,0.0,0.0,0.0,21273.6,0.0,0.0,0.0,3920.88,0.0,0.0,0.0,0.0,720.6,0.0,0.0,0.0
2019-02-13 14:00:00,6202.89,11640.69,0.0,0.0,0.0,0.0,0.0,0.0,16210.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 15:00:00,0.0,20395.469999999998,7166.75,2361.0,0.0,500.98999999999995,3399.0,0.0,8177.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 16:00:00,0.0,5810.19,6352.0599999999995,14646.07,9849.6,0.0,2782.03,0.0,10547.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.2,0.0,0.0,0.0,0.0
2019-02-13 17:00:00,9013.55,24705.27,0.0,9837.0,2855.52,0.0,1450.8000000000002,0.0,4410.99,0.0,818.4,0.0,3736.8,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0
2019-02-13 18:00:00,11210.58,11310.33,16103.98,12692.32,0.0,0.0,4339.280000000001,0.0,0.0,0.0,3166.8,0.0,7478.790000000001,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0
2019-02-13 19:00:00,13613.47,11483.41,2478.0,0.0,0.0,0.0,7337.6,0.0,0.0,0.0,3708.0,0.0,5904.87,0.0,910.2,0.0,474.76,0.0,0.0,0.0,0.0
2019-02-13 20:00:00,3703.11,8438.89,19832.26,0.0,0.0,5331.47,6014.9400000000005,0.0,0.0,0.0,2138.83,0.0,0.0,0.0,1332.0,0.0,75.65,0.0,0.0,0.0,0.0
2019-02-13 21:00:00,0.0,8708.15,13309.39,0.0,0.0,6732.0,13103.730000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,61.22,0.0,0.0,0.0,0.0
2019-02-13 22:00:00,938.4000000000001,0.0,0.0,0.0,0.0,6732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13 23:00:00,1656.92,0.0,0.0,0.0,0.0,2358.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 04:00:00,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 05:00:00,0.0,0.0,1224.0,0.0,0.0,4300.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 06:00:00,6207.040000000001,0.0,10184.05,1555.2,0.0,0.0,2201.8700000000003,0.0,21400.26,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 07:00:00,1143.0,4521.6,0.0,4150.08,0.0,4006.5299999999997,0.0,0.0,15335.73,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 08:00:00,10062.210000000001,7115.91,0.0,0.0,0.0,0.0,0.0,0.0,4095.67,0.0,0.0,0.0,0.0,0.0,22.57,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 09:00:00,0.0,23552.97,23428.719999999998,0.0,0.0,0.0,18066.81,0.0,11107.4,0.0,0.0,0.0,0.0,0.0,0.0,1108.8,0.0,0.0,0.0,0.0,0.0
2019-02-14 10:00:00,0.0,13789.53,283.65000000000003,0.0,0.0,0.0,12458.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 11:00:00,12415.19,15681.95,432.0,0.0,0.0,0.0,1705.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.62,0.0,0.0,0.0,0.0,0.0
2019-02-14 12:00:00,0.0,701.33,3078.9,0.0,0.0,0.0,7899.32,0.0,3246.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 13:00:00,13407.130000000001,7929.030000000001,0.0,15483.74,1614.6000000000001,0.0,0.0,1876.8000000000002,16776.13,0.0,0.0,0.0,3506.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 14:00:00,20111.72,12347.650000000001,1948.7999999999997,9840.64,25669.77,0.0,7358.4,490.28000000000003,10311.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 15:00:00,6791.82,25864.71,17547.32,8683.63,16513.86,0.0,7360.59,0.0,5689.2,0.0,0.0,0.0,4003.16,0.0,1342.1200000000001,0.0,1325.3999999999999,0.0,0.0,0.0,0.0
2019-02-14 16:00:00,0.0,20455.1,0.0,6262.0199999999995,6063.99,2451.0,16255.800000000001,0.0,521.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,0.0,0.0,0.0
2019-02-14 17:00:00,0.0,14741.72,0.0,7660.400000000001,21242.63,6458.87,10352.810000000001,0.0,12012.900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,0.0,0.0,0.0
2019-02-14 18:00:00,23724.32,12105.0,6209.14,11508.39,21060.0,0.0,22416.559999999998,0.0,0.0,0.0,377.4,0.0,1395.0,0.0,0.0,0.0,395.27,0.0,0.0,0.0,0.0
2019-02-14 19:00:00,30102.11,24056.670000000002,889.85,19819.65,5949.0,6809.400000000001,27916.89,0.0,13103.730000000001,0.0,1332.0,0.0,6517.75,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 20:00:00,9514.560000000001,8072.9800000000005,1904.76,7473.6,12009.91,0.0,9907.91,0.0,8409.03,0.0,799.5699999999999,0.0,0.0,0.0,1080.0,0.0,0.0,360.75,0.0,0.0,0.0
2019-02-14 21:00:00,12408.24,29371.86,0.0,14334.78,0.0,6010.0,0.0,0.0,8584.2,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 22:00:00,0.0,25810.39,0.0,0.0,0.0,0.0,0.0,0.0,5527.1,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14 23:00:00,0.0,30524.230000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 00:00:00,7797.009999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604.76,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 05:00:00,0.0,0.0,1584.0,0.0,0.0,5190.599999999999,0.0,0.0,2025.6,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 06:00:00,4703.219999999999,9470.34,9423.81,2640.0,0.0,3293.7099999999996,2001.7,0.0,6085.24,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 07:00:00,0.0,20590.18,0.0,13776.240000000002,0.0,8848.66,6276.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.3,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 08:00:00,0.0,19764.64,3605.0,12214.93,0.0,3353.8900000000003,18519.43,0.0,1603.78,0.0,0.0,0.0,1015.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 09:00:00,1503.6000000000001,1856.3999999999999,10314.37,7081.8,0.0,12243.0,0.0,365.4,0.0,0.0,0.0,0.0,2288.4300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 10:00:00,5803.18,12672.82,3351.98,13328.199999999999,0.0,5952.43,0.0,1044.0,0.0,0.0,0.0,0.0,487.2,0.0,0.0,0.0,413.40000000000003,0.0,0.0,0.0,0.0
2019-02-15 11:00:00,5893.8,7288.58,3602.83,10104.46,0.0,0.0,0.0,1044.0,3909.6,0.0,0.0,0.0,4176.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.0
2019-02-15 12:00:00,11637.53,661.8,4214.2,0.0,4406.84,7310.71,8005.13,1044.0,10105.23,0.0,0.0,0.0,4176.0,0.0,326.40000000000003,0.0,922.73,0.0,0.0,0.0,0.0
2019-02-15 13:00:00,11096.4,7952.629999999999,5556.67,6505.2,18511.82,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,1323.56,0.0,612.0,0.0,0.0,0.0,171.86,0.0,0.0
2019-02-15 14:00:00,0.0,0.0,7408.83,14140.57,870.0,0.0,14606.82,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,173.57000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 15:00:00,19166.68,897.6,18870.0,15047.98,16711.25,4418.26,18504.2,1044.0,14599.97,0.0,241.87,0.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 16:00:00,7939.46,1306.96,7148.5,18668.98,1134.77,1588.83,19608.2,1044.0,11583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 17:00:00,12075.85,19909.050000000003,16999.8,19720.879999999997,11704.06,20012.85,34558.64,122.08999999999999,19211.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 18:00:00,7161.7,0.0,852.17,2694.0,0.0,0.0,10556.289999999999,0.0,1318.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.48999999999995,0.0,0.0,0.0,0.0
2019-02-15 19:00:00,3159.72,19511.960000000003,9164.76,7817.09,4404.26,6210.679999999999,7698.9800000000005,0.0,11919.6,0.0,705.0,0.0,3805.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 20:00:00,18937.07,0.0,0.0,7598.119999999999,9313.05,701.33,0.0,0.0,8597.82,0.0,1438.6699999999998,0.0,9111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 21:00:00,0.0,9307.41,0.0,10911.390000000001,0.0,0.0,0.0,0.0,3124.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8489.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5683.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0
2019-02-16 00:00:00,0.0,6808.049999999999,0.0,0.0,0.0,0.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0
2019-02-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5224.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0
2019-02-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16564.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0
2019-02-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10726.519999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0
2019-02-16 04:00:00,0.0,0.0,0.0,11113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.77,0.0,0.0,0.0
2019-02-16 05:00:00,522.6,1200.0,0.0,5300.820000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 06:00:00,10983.310000000001,4808.07,0.0,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 07:00:00,0.0,0.0,11857.1,0.0,0.0,0.0,0.0,0.0,6086.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 08:00:00,31599.75,0.0,7962.63,7797.009999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 09:00:00,0.0,0.0,0.0,3000.0,0.0,4511.780000000001,2892.0,0.0,14523.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 10:00:00,6166.8,17201.56,0.0,8801.93,0.0,4753.8,8676.0,0.0,388.57,0.0,0.0,0.0,0.0,0.0,528.5500000000001,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16 11:00:00,21252.62,1597.3999999999999,0.0,0.0,0.0,1755.57,8515.890000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
